State,County,Operational,Shutdown,Potential,Any Landfill,ACSTOTPOP,ACSTOTHH,MINORPOP,LOWINCOME,UNEMPLOYED,LESSHS,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT
TX,McCulloch,0.0,0.0,0.0,0.0,7970,3151,3179,3130,178,1094,7.887204016,40.15041098,0.073666554,20.0,0.2,126.0683011,0.008645162,0.050435546,0.03740155,1.020457485,5.61e-05,275989353.2,2028619.3,0.0,0.6
TX,McMullen,0.0,0.0,0.0,0.0,724,229,470,243,16,51,9.344404658,32.75731046,0.044612412,20.0,0.3,0.014535883,0.009920813,0.206880186,0.03967032,0.004841172,0.002441353,2952066567.0,43985124.0,0.0,0.0
TX,Medina,0.0,0.0,0.0,0.0,50869,15978,29242,12767,757,5334,8.905832824,37.40915516,0.085180717,20.0,0.3,95.7042004,0.038793292,0.105676295,0.036532641,0.585711657,0.003892766,104020188.2,719992.7879,0.0,0.0
TX,Menard,0.0,0.0,0.0,0.0,2108,1035,826,689,48,276,7.684490164,40.44715752,0.033982834,20.0,0.2,0.0,0.006731884,0.019597067,0.013629397,0.078678842,1.31e-05,778745993.3,204519.6667,0.0,0.0
TX,Milam,0.0,0.0,0.0,0.0,24797,9468,9461,9011,721,2745,9.251601959,37.57025183,0.105502518,29.0,0.3,118.8804637,0.018598711,0.065458861,0.066987844,1.017083448,0.001141647,131617471.4,591569.9,0.0,0.05
TX,Mills,0.0,0.0,0.0,0.0,4877,1752,1216,1627,50,622,8.19677446,40.86821595,0.057447736,20.0,0.2,99.37332013,0.011250825,0.033856571,0.023082633,0.557662072,0.016722676,387578559.6,804711.6,0.0,0.0
TX,Montague,0.0,0.0,0.0,0.0,19640,7969,2857,6641,543,1851,8.530382223,46.42124283,0.113675131,20.0,0.3,58.81093586,0.012441698,0.425917545,0.024006697,1.58787596,0.002538262,114811172.0,908921.8571,0.0,0.0
TX,Moore,0.0,0.0,0.0,0.0,21169,6659,14438,7965,373,4298,6.315225175,51.15989107,0.093423124,20.0,0.2,156.4385701,0.013575236,2.084865708,0.677874802,2.610793294,0.249582957,129455955.1,1427766.056,0.0,0.111111111
TX,Morris,0.0,0.0,0.0,0.0,12357,5170,4440,5021,401,764,9.345463601,40.84954776,0.106348631,34.28571429,0.4,57.99920526,0.017661707,0.079533997,0.097484135,1.115926856,0.000746101,46617787.36,1241603.357,0.0,0.071428571
TX,Motley,0.0,0.0,0.0,0.0,1362,496,291,657,29,113,6.699011507,48.31653007,0.039222942,20.0,0.2,0.0,0.008147394,0.03997153,0.010090782,0.423070909,0.0,1281481950.0,322070.0,0.0,0.0
TX,Oldham,0.0,0.0,0.0,0.0,2110,646,511,456,4,104,5.709967507,51.23874379,0.052256067,10.0,0.2,64.99402697,0.013517895,0.059459453,0.02015428,0.339612101,4.76e-08,1943168557.0,1169858.0,0.0,0.0
TX,Palo Pinto,0.0,0.0,0.0,0.0,28792,10334,7363,10370,772,2426,8.340846687,43.67854297,0.113332405,21.30434783,0.3,82.11706483,0.021879189,0.735102458,0.029742177,1.726410429,0.008661723,107264812.8,3711484.652,0.0,0.0
TX,Panola,0.0,0.0,0.0,0.0,23186,8662,6223,9164,277,2511,9.547800352,39.23063041,0.109947368,39.04761905,0.50952381,33.64133551,0.02278803,0.510099537,0.029587234,1.219412551,0.000227132,100066709.5,1229077.286,0.0,0.0
TX,Parmer,0.0,0.0,0.0,0.0,9639,3213,6420,3290,67,1561,6.553468301,51.43071191,0.068157833,20.0,0.2,93.05043473,0.011381479,1.794322148,0.021852368,1.087476443,0.0,253479127.7,1261751.333,0.0,0.0
TX,Pecos,0.0,0.0,0.0,0.0,15725,4868,11818,5352,66,2901,6.824909773,46.61154083,0.037406642,20.0,0.2,111.8541288,0.009328921,0.081503084,0.035954996,2.389260969,5.99e-07,725780878.6,148957.3529,0.0,0.058823529
TX,Presidio,0.0,0.0,0.0,0.0,6808,2580,5667,4508,309,2278,5.636553904,46.67016863,0.011734335,20.0,0.2,31.20025125,0.004349581,0.009630962,0.006451745,1.197625799,1.75e-06,1664176241.0,295531.3333,0.0,0.0
TX,Rains,0.0,0.0,0.0,0.0,12001,4321,1793,3781,210,1521,9.167715251,40.24359056,0.102131608,30.0,0.3,53.26270115,0.0210076,0.200617421,0.036456022,0.32948444,0.000277525,66031292.44,8453214.0,0.0,0.0
TX,Reagan,0.0,0.0,0.0,0.0,3766,1117,2741,1458,115,386,7.617073425,45.17931046,0.028047131,20.0,0.2,0.0,0.01002071,1.019571824,0.011248836,2.952497918,0.0,761012280.0,448179.0,0.0,0.0
TX,Real,0.0,0.0,0.0,0.0,3429,1254,871,1471,13,292,8.033964384,38.46965817,0.036962911,20.0,0.2,0.0,0.00898131,0.020161229,0.010485717,0.055139186,0.0,452703219.8,586564.75,0.0,0.0
TX,Red River,0.0,0.0,0.0,0.0,12115,5143,3224,4906,265,991,9.232311332,40.74337904,0.083771591,30.0,0.4,50.5697855,0.013098937,0.049993568,0.023776127,0.961188634,0.008617307,168979827.8,2078442.5,0.0,0.0
TX,Reeves,0.0,0.0,0.0,0.0,15546,3772,11917,5213,777,3168,6.87348929,51.91387225,0.09246214,20.0,0.3,242.2033803,0.015404852,1.16182736,0.017390548,8.300549795,3.88e-07,620503119.8,1581515.636,0.0,0.0
TX,Refugio,0.0,0.0,0.0,0.0,7015,2566,4119,2558,193,842,9.27559274,27.76145196,0.062945879,20.0,0.3,148.2387786,0.022095195,0.406447275,0.031563593,3.641386162,0.00452638,249443194.6,15461094.88,0.0,0.0
TX,Roberts,0.0,0.0,0.0,0.0,784,329,118,173,5,41,6.454258904,50.78993922,0.052685722,20.0,0.2,39.62929535,0.013352123,1.70035703,0.031665373,0.013410844,2.84e-05,2393298442.0,346846.0,0.0,0.0
TX,Robertson,0.0,0.0,0.0,0.0,17094,6749,7379,6339,714,1787,9.287888924,38.21804099,0.111592192,30.0,0.3,133.0949152,0.012315897,0.534497036,0.314521643,0.3749898,0.003906496,158202881.0,1952356.071,0.0,0.142857143
TX,Rockwall,0.0,0.0,0.0,0.0,101175,34457,30589,12306,1984,4593,9.545384425,41.91961344,0.1777291,30.0,0.361016949,235.5340784,0.040571075,0.366044593,0.084534088,1.191980084,0.000421223,5584089.881,953770.2542,0.0,0.0
TX,Runnels,0.0,0.0,0.0,0.0,10280,3891,3993,4029,127,1331,7.603176803,41.93062641,0.049304247,20.0,0.2,50.40137761,0.005053239,0.954875982,0.021155324,0.828647277,6.53e-06,272225932.3,1560478.8,0.0,0.0
TX,Sabine,0.0,0.0,0.0,0.0,10470,4524,1593,4382,340,1137,9.516715193,34.99613785,0.066163612,30.0,0.427272727,10.64706166,0.021272154,0.083412389,0.030454442,0.151918281,0.001654258,115774855.9,19994187.45,0.0,0.0
TX,San Augustine,0.0,0.0,0.0,0.0,8260,3712,2542,3592,371,1109,9.58766,35.55595599,0.075742866,30.0,0.4,18.91032327,0.018397278,0.345081447,0.023397623,0.253327873,0.000375033,152711151.4,17738298.67,0.0,0.0
TX,San Jacinto,0.0,0.0,0.0,0.0,28574,10143,7333,10908,850,2990,9.675244296,38.72520425,0.109963714,30.0,0.4,40.34209053,0.02495912,0.085855631,0.054457365,0.182424978,0.000366639,67015103.14,6906783.273,0.0,0.0
TX,San Saba,0.0,0.0,0.0,0.0,6004,2134,2173,2113,55,806,8.193671479,40.28099477,0.057596616,20.0,0.2,94.79636215,0.013724472,0.029997094,0.020414843,0.981572697,1.35e-05,490074527.2,1383368.5,0.0,0.0
TX,Schleicher,0.0,0.0,0.0,0.0,2898,1036,1641,1053,205,399,7.630823041,41.62985948,0.029341384,20.0,0.2,50.15157001,0.005365208,0.034338864,0.027286795,0.282186178,0.0,1131515356.0,29133.66667,0.0,0.0
TX,Shackelford,0.0,0.0,0.0,0.0,3291,1367,489,973,137,270,7.500325562,43.25423203,0.054237099,20.0,0.2,0.0,0.006578389,0.363004703,0.0229719,0.254266811,0.001087905,591997313.5,817052.25,0.0,0.0
TX,Shelby,0.0,0.0,0.0,0.0,25263,9486,9742,11053,574,3620,9.591274607,37.14667372,0.083410408,32.10526316,0.4,48.32509201,0.012398271,0.431560721,0.024488228,0.755858805,0.021540354,108450866.6,5320088.263,0.0,0.0
TX,Sherman,0.0,0.0,0.0,0.0,3046,1070,1423,1144,32,521,6.241153973,50.2906268,0.060173716,10.0,0.2,92.95778276,0.009512666,0.499799239,0.023485625,1.392317011,0.00523662,1195097804.0,212714.5,0.0,0.0
TX,Somervell,0.0,0.0,0.0,0.0,8958,3145,1810,2191,195,512,8.710580068,42.4647817,0.096609625,20.0,0.3,81.61814017,0.015382501,0.092132729,0.026354446,0.827447609,0.000498212,60339311.38,1776363.875,0.0,0.0
TX,Starr,0.0,0.0,0.0,0.0,64032,16281,63413,38908,3488,15119,10.47790104,31.83444993,0.041875451,30.0,0.313043478,273.9565708,0.012794796,0.598121476,0.017389106,0.920641199,0.000155777,68869983.37,333616.8261,0.0,0.0
TX,Stephens,0.0,0.0,0.0,0.0,9358,3408,2774,3584,329,1284,7.690008438,43.33005895,0.082212371,20.0,0.27,157.5824707,0.008753895,0.743603314,0.012034111,2.076175094,0.000794698,232249723.1,6414770.5,0.0,0.0
TX,Sterling,0.0,0.0,0.0,0.0,1274,405,489,424,6,83,7.488443288,45.29108954,0.029797048,20.0,0.2,155.5888616,0.009517814,0.058000223,0.016227551,0.007554472,0.0,2391722770.0,167451.0,0.0,0.0
TX,Stonewall,0.0,0.0,0.0,0.0,1412,529,372,470,26,162,7.202196932,45.58595948,0.042386785,20.0,0.2,0.0,0.00480491,0.040065682,0.013179901,0.111934016,4.43e-07,1186619350.0,5088693.5,0.0,0.0
TX,Sutton,0.0,0.0,0.0,0.0,3793,1282,2597,1156,115,609,7.715115123,40.81978301,0.03132116,20.0,0.2,123.9726203,0.004843768,0.111678622,0.23778568,0.278010961,0.001778608,941418693.8,319266.5,0.0,0.25
TX,Swisher,0.0,0.0,0.0,0.0,7403,2599,4024,3789,221,1213,6.735945274,52.46909314,0.065769288,20.0,0.2,18.23242755,0.209748628,1.388499045,0.015411335,1.303350613,0.0,288187838.1,3409748.5,0.125,0.0
TX,Terrell,0.0,0.0,0.0,0.0,903,419,500,332,0,115,7.519009863,42.73333922,0.021756596,20.0,0.2,43.58415816,0.005240993,0.024711822,0.008337356,0.001113368,0.0,6107081791.0,259482.0,0.0,0.0
TX,Terry,0.0,0.0,0.0,0.0,12408,4101,7263,5567,421,2370,7.363464946,51.94536385,0.058991076,20.0,0.2,147.1196554,0.020922462,0.768254108,0.023793266,2.726639893,0.0,177083330.0,418758.4615,0.0,0.0
TX,Throckmorton,0.0,0.0,0.0,0.0,1500,713,223,571,35,139,7.487254795,44.13448954,0.054714986,20.0,0.2,0.0,0.006978154,0.063197602,0.011097019,0.076138676,3.38e-06,1181749722.0,3793093.0,0.0,0.0
TX,Trinity,0.0,0.0,0.0,0.0,14689,6105,3225,5964,400,1872,9.517783868,37.40979746,0.095105722,30.0,0.4,0.145504934,0.013447418,0.096092668,0.02883307,0.247267849,0.006920523,105701219.2,3074164.176,0.0,0.0
TX,Tyler,0.0,0.0,0.0,0.0,21524,7109,4570,6959,1051,2856,9.694459041,34.49323036,0.08048696,30.0,0.4,46.58567398,0.026582385,0.296548354,0.030573355,0.226811109,5.02e-05,133008815.8,1616306.167,0.0,0.0
TX,Upshur,0.0,0.0,0.0,0.0,41386,14392,8273,14174,1084,3725,9.39275107,40.34837453,0.108297656,34.6875,0.4,62.204703,0.029148448,0.111165867,0.070261274,0.652028294,0.000934912,47184713.56,777441.0,0.0,0.0
TX,Upton,0.0,0.0,0.0,0.0,3651,1344,2201,1158,47,514,7.58020347,46.55802549,0.032792617,20.0,0.2,18.38490945,0.012490536,0.113104999,0.013565217,0.312981838,0.0,1071670199.0,154769.6667,0.0,0.0
TX,Uvalde,0.0,0.0,0.0,0.0,26899,8921,20023,12960,599,4048,8.46826886,38.12101587,0.060335705,20.0,0.3,131.9780381,0.010206494,0.363434747,0.012669289,2.04245433,7.96e-05,191402654.5,827900.0476,0.0,0.0
TX,Val Verde,0.0,0.0,0.0,0.0,49018,16388,41754,21158,831,8910,8.384075259,41.14139141,0.073404477,23.75,0.3,169.3966307,0.004632236,0.666612651,0.144387464,1.687224363,0.000787912,203621599.2,5692775.625,0.0,0.025
TX,Van Zandt,0.0,0.0,0.0,0.0,55970,20494,9360,19154,944,5708,9.163024777,40.32686353,0.112457196,30.0,0.3,51.24207378,0.02407123,0.094615572,0.032517479,0.549267006,0.000802541,55955136.79,1132044.974,0.0,0.0
TX,Walker,0.0,0.0,0.0,0.0,72295,22515,31665,24325,930,6551,9.553756545,38.73170783,0.163009293,30.0,0.4,168.2489868,0.023406355,0.808182633,0.135079177,2.980486883,0.055777894,49539666.46,1091359.927,0.0,0.024390244
TX,Ward,0.0,0.0,0.0,0.0,11745,4100,7121,4151,314,1507,7.401604712,50.78053333,0.096468908,20.0,0.3,170.7890796,0.027493524,0.080148407,0.259050305,3.059296272,7.75e-08,216420106.1,62420.6,0.0,0.1
TX,Washington,0.0,0.0,0.0,0.0,35275,13321,12914,9786,765,2943,9.397500179,35.77415707,0.116370121,23.10344828,0.3,105.777908,0.044815239,1.468381854,0.295844387,1.856932111,0.008803516,53960533.97,1567976.552,0.0,0.068965517
TX,Wheeler,0.0,0.0,0.0,0.0,5187,2060,1620,2065,116,705,6.768554137,49.58879922,0.054815901,20.0,0.2,21.53509419,0.008567959,0.111417004,0.016399484,0.75870795,4.08e-07,473725846.4,491182.4,0.0,0.0
TX,Wilbarger,0.0,0.0,0.0,0.0,12717,5008,5450,5703,453,1870,7.545233128,47.37274123,0.085814664,20.0,0.2,168.7741878,0.007649043,1.348922514,0.018237341,2.172795114,2.7e-05,209561508.2,1516888.75,0.0,0.0
TX,Willacy,0.0,0.0,0.0,0.0,21419,5882,19142,11196,981,4050,10.57446393,27.16241834,0.045297579,20.0,0.3,74.85167677,0.019378529,0.894150353,0.700107045,2.273147924,3.54e-06,95603263.38,31430298.75,0.0,0.0625
TX,Wilson,0.0,0.0,0.0,0.0,50110,15975,21979,13255,959,3882,9.167203411,36.00938033,0.07276838,20.0,0.3,66.45194272,0.025483748,0.08580467,0.099143452,0.216145882,1.002010702,67150408.06,390693.7742,0.0,0.032258065
TX,Winkler,0.0,0.0,0.0,0.0,7822,2618,5189,2646,91,1414,7.445259148,52.70936093,0.06697866,20.0,0.2,90.72766163,1.067718433,0.093719259,0.027422096,3.696637221,0.0,242097351.7,2204.222222,0.111111111,0.0
TX,Wise,0.0,0.0,0.0,0.0,67884,22254,16145,19580,1456,6331,8.970078208,45.5880969,0.139640496,27.0,0.36,72.93112731,0.041295936,0.190625462,0.15527787,0.751101403,0.011443764,58559227.75,1175974.75,0.0,0.025
TX,Wood,0.0,0.0,0.0,0.0,45054,16716,8059,13944,906,4704,9.233742854,40.1422876,0.102745291,30.0,0.375,101.0309201,0.014814782,0.292097531,0.028056696,0.613972886,0.000380654,46421448.75,3631422.222,0.0,0.0
TX,Yoakum,0.0,0.0,0.0,0.0,8612,2601,5906,2394,197,1563,7.373086849,53.53145545,0.039128011,20.0,0.2,0.0,0.01312637,0.916622258,0.217458818,2.95813177,0.0,345208746.5,5721.5,0.0,0.166666667
TX,Young,0.0,0.0,0.0,0.0,17961,7491,4050,5623,251,1889,7.852160634,44.34567994,0.085705418,20.0,0.24375,65.55472932,0.010079379,0.523321394,0.01320657,2.178226082,0.001775382,148033734.8,2648241.813,0.0,0.0
TX,Zapata,0.0,0.0,0.0,0.0,14243,4689,13670,8081,466,2836,10.02340661,33.40935378,0.035048678,30.0,0.3,99.06454489,0.006879845,0.504232262,0.013631666,1.253946719,0.000409198,184705431.6,11026511.43,0.0,0.0
TX,Zavala,0.0,0.0,0.0,0.0,11930,3674,11304,7165,224,1724,8.869855482,38.61389542,0.051694379,27.77777778,0.3,134.2402921,0.00779684,0.029663824,0.040334921,2.15575755,4.46e-06,373363208.7,1245411.889,0.0,0.0
UT,Morgan,0.0,0.0,0.0,0.0,11950,3434,702,1574,81,145,7.111195982,58.41486808,0.093234007,10.0,0.2,41.49683405,0.048951716,0.067651552,0.057738233,0.093164222,2.103494778,262956568.5,739561.5,0.0,0.0
UT,Piute,0.0,0.0,0.0,0.0,1870,590,78,947,18,97,4.773035342,56.16984771,0.017629939,10.0,0.1,23.54086479,0.004222032,0.022749765,0.009311751,0.003465881,0.0,982172913.0,10142848.5,0.0,0.0
UT,Wasatch,0.0,0.0,0.0,0.0,33053,10505,5541,5490,301,920,6.653995019,59.39529599,0.064959551,10.0,0.145454545,174.2714199,0.046138479,0.079260893,0.043258766,0.611025215,0.005849519,138566037.4,3596742.227,0.0,0.0
UT,Wayne,0.0,0.0,0.0,0.0,2698,995,225,959,21,190,4.586711123,55.50319804,0.013542426,10.0,0.1,0.0,0.005179542,0.01391884,0.00604743,0.005239844,0.007104009,3187005748.0,7524820.5,0.0,0.0
VA,Alexandria City,0.0,0.0,0.0,0.0,158309,71289,76635,32215,3287,8378,8.390680458,42.50961986,0.445823154,37.46268657,0.450746269,3067.521627,0.09568713,0.237100964,0.898506087,5.471525729,0.000750369,288674.1567,7977.820896,0.0,0.007462687
VA,Appomattox,0.0,0.0,0.0,0.0,15814,6158,3666,4747,208,1381,7.255008744,36.86799935,0.110672405,30.0,0.3,24.64638686,0.032102179,0.167942557,0.048612964,0.367131776,0.000125508,72136251.42,267204.5,0.0,0.0
VA,Arlington,0.0,0.0,0.0,0.0,236434,108604,92648,32694,4338,8825,8.560641393,43.09176552,0.486041894,37.74509804,0.451470588,2766.338396,0.104162158,0.166996756,2.85832653,4.203228505,0.025296473,330063.6765,1340.990196,0.0,0.004901961
VA,Bath,0.0,0.0,0.0,0.0,4248,1831,348,1575,131,421,6.292457479,36.65129085,0.056022467,20.0,0.2,10.907014,0.044568314,0.040830628,0.059040127,0.05402118,9.36e-10,274125208.6,2807998.6,0.0,0.0
VA,Bland,0.0,0.0,0.0,0.0,6334,2326,400,1658,103,564,6.938094027,40.95781275,0.071125074,20.0,0.25,46.85291482,0.015246086,0.06505349,0.061483389,0.092131415,1.59e-05,154385211.2,424531.8333,0.0,0.0
VA,Buchanan,0.0,0.0,0.0,0.0,21374,8270,1134,10604,438,4441,7.287727317,39.37508584,0.069870542,26.25,0.3,18.34290217,0.02087031,0.086916349,0.040268804,0.156306027,5.53e-06,54266120.63,116852.0833,0.0,0.0
VA,Buckingham,0.0,0.0,0.0,0.0,17087,5948,6636,6003,406,2257,7.056432603,36.47880931,0.093141531,30.0,0.3,0.028539522,0.093016862,0.155375904,0.022457163,0.180203374,0.000238849,125101286.7,825987.9167,0.083333333,0.0
VA,Buena Vista City,0.0,0.0,0.0,0.0,6477,2509,787,2709,56,814,6.77568137,36.34854314,0.10944181,30.0,0.3,169.8074247,0.03357269,0.802524706,0.033575275,1.314088264,0.000206732,3334950.4,43915.8,0.0,0.0
VA,Charlotte,0.0,0.0,0.0,0.0,11953,4836,3834,4862,282,1349,7.456488192,37.67662131,0.092839448,30.0,0.33,11.34573606,0.018861638,0.043136416,0.03109077,0.098058359,0.000262336,123101011.6,580937.8,0.0,0.0
VA,Charlottesville City,0.0,0.0,0.0,0.0,47217,18814,16244,17481,1038,2749,7.035825126,38.17928077,0.232481257,30.0,0.4,706.1450532,0.038423121,0.057056967,0.586319619,4.55871301,7.46e-05,698279.2368,1213.684211,0.0,0.0
VA,Chesapeake City,0.0,0.0,0.0,0.0,242647,86524,105769,46275,6209,11063,6.820380396,39.14697987,0.262488273,29.65277778,0.370138889,609.6769357,0.347869349,0.609665653,0.964362375,2.006648292,16.38087546,6087486.493,224650.7778,0.006944444,0.034722222
VA,Clarke,0.0,0.0,0.0,0.0,14498,5690,2125,2383,220,880,7.509818954,39.19035561,0.14888549,28.18181818,0.3,50.65914272,0.036183946,0.119466259,0.094426913,0.383815579,0.001000842,41424013.27,517328.2727,0.0,0.0
VA,Colonial Heights City,0.0,0.0,0.0,0.0,17283,7094,4945,4826,523,993,7.76814895,38.77317729,0.25103526,40.0,0.4,957.9681268,0.058576571,0.991631227,1.453761107,2.790352648,0.012801301,1622946.667,59156.41667,0.0,0.083333333
VA,Covington City,0.0,0.0,0.0,0.0,5653,2382,1103,2244,63,461,6.789073973,37.72842157,0.147689255,25.0,0.3,243.3979554,0.086769612,2.315976798,0.105967369,3.139763644,0.062907221,2360640.333,86915.33333,0.0,0.0
VA,Craig,0.0,0.0,0.0,0.0,5103,2219,91,1574,42,328,6.942513425,39.75723137,0.065558945,20.0,0.2,0.0,0.024192146,0.047578196,0.053301969,0.049016619,6.96e-09,212442609.5,698293.5,0.0,0.0
VA,Culpeper,0.0,0.0,0.0,0.0,51935,17474,16104,12261,1044,4549,7.11439273,37.51477984,0.11378639,30.0,0.3,218.8580889,0.18475056,0.750933248,0.646245038,1.213662419,0.372134126,36373672.78,333523.7407,0.037037037,0.111111111
VA,Dickenson,0.0,0.0,0.0,0.0,14524,5727,368,6696,229,2343,7.217129199,39.52812308,0.076055803,27.5,0.3,0.0,0.016798738,0.139449477,0.026063737,0.285162757,1.16e-07,53491438.94,504944.5,0.0,0.0
VA,Emporia City,0.0,0.0,0.0,0.0,5408,2076,3965,2974,431,860,7.255589002,37.70269365,0.256645787,30.0,0.4,482.8186018,0.012322456,0.065782401,0.027313772,4.685995307,0.000115039,2554438.714,23660.14286,0.0,0.0
VA,Essex,0.0,0.0,0.0,0.0,10960,4551,4965,3781,424,1351,6.932329406,39.72349368,0.110167315,30.0,0.3,99.98215635,0.042344835,0.054919322,0.066798883,0.75398461,0.002937505,74054939.22,8310587.111,0.0,0.0
VA,Fairfax City,0.0,0.0,0.0,0.0,23312,8751,10394,3968,531,1190,8.466794392,42.45986628,0.332640489,30.0,0.4,1465.983323,0.040228142,0.073937211,0.178803936,4.416821372,0.005021744,950748.7059,4950.294118,0.0,0.0
VA,Falls Church City,0.0,0.0,0.0,0.0,14309,5631,4126,938,370,310,8.579245726,43.10900621,0.455403629,30.0,0.4,1353.033502,0.061560803,0.123666412,0.789581356,6.107606066,6.37e-05,530026.2,3.2,0.0,0.0
VA,Floyd,0.0,0.0,0.0,0.0,15766,6657,1067,5326,236,1283,6.990775731,41.00416934,0.06775128,20.0,0.2,1.105636791,0.011510604,0.061994076,0.062063478,0.158451525,3.6e-05,82215469.0,182562.6667,0.0,0.0
VA,Fluvanna,0.0,0.0,0.0,0.0,26873,9967,6045,3960,333,1487,7.096772003,37.26881291,0.108067691,30.0,0.3,10.97781302,0.024364351,0.151431551,0.039815955,0.264695043,0.000128242,46476900.44,671689.0,0.0,0.0
VA,Franklin City,0.0,0.0,0.0,0.0,8015,3516,5032,3277,377,929,6.765328904,37.59560588,0.145945554,30.0,0.35,158.7438864,0.026623966,0.501713981,0.155980601,2.572389668,7.13e-05,3573036.167,37907.0,0.0,0.0
VA,Fredericksburg City,0.0,0.0,0.0,0.0,29059,11059,12180,6889,944,1377,7.655904589,37.79146376,0.419357407,30.0,0.4,940.9679874,0.124717901,1.284210887,0.036174472,2.416223134,0.020467647,1353324.95,8917.2,0.0,0.0
VA,Galax City,0.0,0.0,0.0,0.0,6402,2614,1753,3064,240,1070,7.00945089,41.13379967,0.077709125,20.0,0.275,263.9627333,0.021799993,1.237992517,1.277663253,3.076080772,0.000178972,2666509.625,13161.25,0.0,0.25
VA,Giles,0.0,0.0,0.0,0.0,16760,6715,899,4578,323,1221,7.098796639,40.9785685,0.083404649,20.0,0.3,115.8949832,0.01256619,0.051884031,0.172051408,0.574755724,6.062796316,61680473.47,748833.3333,0.0,0.066666667
VA,Goochland,0.0,0.0,0.0,0.0,23472,8711,5269,2784,428,1217,7.461019315,37.50983448,0.128578754,30.0,0.325,76.51830686,0.048958703,0.174170603,0.044338058,0.359169218,0.000248567,45653213.63,1370930.813,0.0,0.0
VA,Grayson,0.0,0.0,0.0,0.0,15651,6388,1645,5455,292,2028,6.814385476,41.10997477,0.057606117,20.0,0.2,15.44637645,0.029839202,0.142557616,0.095613253,0.135797495,0.000418396,76281249.73,652861.9333,0.0,0.0
VA,Harrisonburg City,0.0,0.0,0.0,0.0,53558,16751,18603,22669,1293,4564,6.987198555,38.45792189,0.272950855,29.39393939,0.3,609.8617955,0.022391109,2.630142804,0.879469705,4.279527251,5.99e-05,1360860.182,3972.121212,0.0,0.03030303
VA,Highland,0.0,0.0,0.0,0.0,2202,987,90,604,99,171,5.99456737,37.34236078,0.046291503,20.0,0.2,8.514206386,0.01463516,0.020136486,0.023544026,0.044990365,0.0,358422301.3,597252.6667,0.0,0.0
VA,Hopewell City,0.0,0.0,0.0,0.0,22500,9362,12331,10839,874,2305,7.701581903,39.22716757,0.230137327,42.94117647,0.4,402.1673447,0.054749343,3.681611903,1.765914032,2.121901548,0.039793916,1489870.722,68229.33333,0.0,0.222222222
VA,Isle of Wight,0.0,0.0,0.0,0.0,37107,14611,11049,7893,1139,2963,6.775450542,38.66495809,0.137356236,25.6,0.3,132.9444114,0.085158867,0.466956102,0.07187438,0.47680114,3.32e-05,32704823.48,4884002.76,0.0,0.0
VA,James City,0.0,0.0,0.0,0.0,76032,29681,19153,11835,1486,2528,6.900576208,39.71046931,0.151302405,30.0,0.3,241.5302022,0.084460377,0.147236997,0.318691242,0.952912632,0.048858969,8376151.886,2164533.25,0.0,0.068181818
VA,King William,0.0,0.0,0.0,0.0,16985,6393,3901,3357,370,688,7.222444807,40.03941723,0.119237438,30.0,0.3,114.4936215,0.028835787,0.402068749,0.044297186,0.529113499,0.006719929,64493168.09,2826378.636,0.0,0.0
VA,Lancaster,0.0,0.0,0.0,0.0,10686,5287,3499,3216,433,848,6.506486913,40.71202157,0.101229266,20.0,0.3,0.0,0.02022604,0.029539019,0.024880104,0.21756285,0.001677779,26558575.15,19547245.0,0.0,0.0
VA,Lee,0.0,0.0,0.0,0.0,23723,8843,1655,11250,814,3757,7.498281759,40.90151789,0.072873052,27.91666667,0.3,29.15548842,0.032798741,0.051769575,0.03276477,0.392838293,9.48e-07,46984285.25,204024.625,0.0,0.0
VA,Lexington City,0.0,0.0,0.0,0.0,7205,2066,1483,1382,95,260,6.731792603,36.25343399,0.162611089,30.0,0.3,325.7843782,0.027238677,0.129781288,0.0462209,2.232527199,0.000113973,1078833.333,11297.16667,0.0,0.0
VA,Madison,0.0,0.0,0.0,0.0,13208,5098,2017,3575,269,1099,6.831600431,38.68594416,0.082395485,25.71428571,0.3,35.78918819,0.038517075,0.050374863,0.061123399,0.076229804,2.442884573,118635672.3,457944.5714,0.0,0.0
VA,Manassas City,0.0,0.0,0.0,0.0,41038,13066,24790,9210,1003,3811,8.07223432,40.62580003,0.258832515,30.0,0.4,456.7123879,0.033152474,0.214380833,0.489064279,3.426586343,0.000170718,980509.5,5626.423077,0.0,0.038461538
VA,Manassas Park City,0.0,0.0,0.0,0.0,17548,4596,11844,4987,326,2511,8.149747002,40.99697691,0.224496721,30.0,0.4,288.8070251,0.032988151,0.385076358,0.346178841,1.700924824,1.68e-05,873060.8889,178.7777778,0.0,0.0
VA,Martinsville City,0.0,0.0,0.0,0.0,12646,5597,7148,6456,215,1179,7.68188895,40.86716715,0.140281384,30.0,0.32,233.3128459,0.011406364,0.819387849,1.293917108,1.336253564,0.004251665,1891643.2,9038.533333,0.0,0.066666667
VA,Mathews,0.0,0.0,0.0,0.0,8760,3881,1261,1687,172,555,6.448683425,41.48647778,0.112328056,20.0,0.3,0.0,0.03058233,0.032616971,0.038307168,0.135521616,0.0,24723117.56,47785739.44,0.0,0.0
